央视频道,#genre#
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86%E5%8F%B0#https://live.chinacert.cftest5.cn/mg/?id=947472506#https://live.chinacert.cftest5.cn/mg/?id=947472506#http://sh.lnott.top:880/dx54.m3u8#http://223.167.230.235:4022/rtp/239.45.1.230:5140#http://111.162.204.74:8686/rtp/225.1.1.54:5002#http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8
山东卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%86%E5%8F%B0#http://223.167.230.235:4022/rtp/239.45.3.238:5140#http://219.145.59.166:8888/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0#http://112.27.235.94:8000/hls/34/index.m3u8#http://112.6.239.227:8207/hls/15/index.m3u8#http://58.17.116.69:9903/tsfile/live/0131_2.m3u8?key=txiptv&playlive=0&authid=0#http://101.35.240.114:88/live.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%864K#http://www.lnlee.top:65535/udp/239.81.0.114:4056#http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226501/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226501/1.m3u8
山东教育卫视,http://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8#http://111.162.204.74:8686/rtp/225.1.2.118:5002
山西卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86%E5%8F%B0#http://sh.lnott.top:880/dx39.m3u8#http://60.16.0.216:5757/hls/39/index.m3u8#http://112.27.235.94:8000/hls/45/index.m3u8#http://112.6.239.227:8207/hls/26/index.m3u8#http://223.167.230.235:4022/rtp/239.45.1.229:5140#http://111.162.204.74:8686/rtp/225.1.1.50:5002
海南卫视,https://iptv.catvod.com/live.php?id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86%E5%8F%B0#https://live.chinacert.cftest5.cn/mg/?id=947472502#https://live.chinacert.cftest5.cn/mg/?id=947472502#http://223.167.230.235:4022/rtp/239.45.1.81:5140#https://livelyws.chinamcache.com/lyws/zb03.m3u8#http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8#http://112.6.239.227:8207/hls/24/index.m3u8#http://111.162.204.74:8686/rtp/225.1.2.82:5002#http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8
云南卫视,http://223.167.230.235:4022/rtp/239.45.0.4:5140#http://112.27.235.94:8000/hls/40/index.m3u8#http://cssbyd.imwork.net:8082/hls/36/index.m3u8#http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8#http://223.167.230.235:4022/rtp/239.45.0.4:5140#http://111.162.204.74:8686/rtp/225.1.1.61:5002#http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8
西藏卫视,https://iptv.catvod.com/live.php?id=%E8%A5%BF%E8%97%8F%E5%8D%AB%E8%A7%86%E5%8F%B0#http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8#http://101.35.240.114:88/live.php?id=%E8%A5%BF%E8%97%8F%E5%8D%AB%E8%A7%86#http://223.167.230.235:4022/rtp/239.45.1.231:5140#http://111.162.204.74:8686/rtp/225.1.1.51:5002
海峡卫视,https://live.chinacert.cftest5.cn/mg/?id=849119120#http://r.jdshipin.com/WtYt3
兵团卫视,https://iptv.catvod.com/live.php?id=%E5%85%B5%E5%9B%A2%E5%8D%AB%E8%A7%86%E5%8F%B0#http://223.167.230.235:4022/rtp/239.45.1.117:5140#http://sh.lnott.top:880/dx59.m3u8#http://111.162.204.74:8686/rtp/225.1.1.57:5002#http://www.lnlee.top:65535/udp/239.81.0.213:4056
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8#https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8#http://111.202.12.159:8080/3zvkK28/1000/live.m3u8#http://223.167.230.235:4022/rtp/239.45.1.251:5140
陕西卫视,https://iptv.catvod.com/live.php?id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86%E5%8F%B0#https://live.chinacert.cftest5.cn/mg/?id=738910838#https://live.chinacert.cftest5.cn/mg/?id=738910838#http://219.146.95.58:59902/tsfile/live/0136_1.m3u8?txiptv#http://223.167.230.235:4022/rtp/239.45.1.232:5140#http://sh.lnott.top:880/dx51.m3u8#http://cssbyd.imwork.net:8082/hls/42/index.m3u8#http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8#http://101.35.240.114:88/live.php?id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86#http://111.162.204.74:8686/rtp/225.1.1.41:5002
农林卫视,http://sh.lnott.top:880/dx60.m3u8
三沙卫视,https://iptv.catvod.com/live.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86#https://srs.ssws.tv/video/sstv-10/index.m3u8#http://223.167.230.235:4022/rtp/239.45.1.82:5140#http://111.162.204.74:8686/rtp/225.1.2.181:5002#http://www.lnlee.top:65535/udp/239.81.0.242:4056
数字频道,#genre#
CHC影迷电影,https://iptv.catvod.com/live.php?id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1%E5%8F%B0#http://101.35.240.114:88/live.php?id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1#http://111.162.204.74:8686/rtp/225.1.1.214:5002
CHC动作电影,http://111.162.204.74:8686/rtp/225.1.1.215:5002#http://live.nctv.top/huya.php?id=11602077#http://101.35.240.114:88/live.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1
CHC家庭影院,https://iptv.catvod.com/live.php?id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2%E5%8F%B0#http://111.162.204.74:8686/rtp/225.1.1.213:5002#http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8#http://101.35.240.114:88/live.php?id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2
精彩影视,http://111.162.204.74:8686/rtp/225.1.1.141:5002
睛彩青少,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227000/1.m3u8
睛彩竞技,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226566/1.m3u8
睛彩篮球,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
SiTV 魅力足球,http://111.162.204.74:8686/rtp/225.1.1.137:5002
金色学堂,http://223.167.230.235:4022/rtp/239.45.0.9:5140
NewTV黑莓电影,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226939/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226939/1.m3u8
NewTV黑莓动画,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226935/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226935/1.m3u8
NewTV明星大片,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226425/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226425/1.m3u8
NewTV欢乐剧场,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226969/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226969/1.m3u8
NewTV精品萌宠,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226976/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226976/1.m3u8
NewTV欢乐剧场,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226969/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226969/1.m3u8
NewTV明星大片,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226425/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226425/1.m3u8
卡酷少儿,http://111.162.204.74:8686/rtp/225.1.1.58:5002#http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226558/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226558/1.m3u8
嘉佳卡通,https://mgev.188766.xyz/?migutoken=b12c55c20d2468a6dfdebb82fc583ffb&id=gd_jjkt&type=sz#http://223.167.230.235:4022/rtp/239.45.1.48:5140
新动漫,http://111.162.204.74:8686/rtp/225.1.1.216:5002#http://www.lnlee.top:65535/udp/239.81.0.235:4056
金鹰卡通,http://223.167.230.235:4022/rtp/239.45.0.38:5140#http://111.162.204.74:8686/rtp/225.1.2.236:5002
金色学堂,http://223.167.230.235:4022/rtp/239.45.0.9:5140
哒啵赛事,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226938/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226938/1.m3u8
哒啵电竞,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226889/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226889/1.m3u8
快乐垂钓,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226549/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226549/1.m3u8
☘️轮播台,#genre#
欢乐综艺,http://huanqiuzhibo.cn/manifest/douyu.php?id=131977
特辑电影,http://zzy789.xyz/douyu1.php?id=3637778
冰冰影厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=74374
刀刀影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=747764
贝爷贰厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=4332
☘️安徽省,#genre#
安徽综艺.体育频道,http://112.27.235.94:8000/hls/25/index.m3u8
合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8
☘️北京市,#genre#
北京卫视4K,https://iptv.catvod.com/live.php?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%864K%E5%8F%B0
北京IPTV4K超清,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京卡酷少儿,http://223.167.230.235:4022/rtp/239.45.0.8:5140
北京新闻频道,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8
北京生活频道,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226561/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226561/1.m3u8
北京纪实科教,http://223.167.230.235:4022/rtp/239.45.1.14:5140
北京财经频道,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226560/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226560/1.m3u8
北京IPTV淘BABY,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/1.m3u8
北京IPTV淘娱乐,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8
北京体育休闲,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226438/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226438/1.m3u8
北京IPTV淘电影,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8
北京IPTV淘剧场,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8
☘️上海市,#genre#
五星体育,http://223.167.230.235:4022/rtp/239.45.3.210:5140
东方影视,http://223.167.230.235:4022/rtp/239.45.3.237:5140
东方财经,http://223.167.230.235:4022/rtp/239.45.0.17:5140
法治天地,http://223.167.230.235:4022/rtp/239.45.1.46:5140
第一财经,http://223.167.230.235:4022/rtp/239.45.3.211:5140
上海东方财经,http://111.162.204.74:8686/rtp/225.1.1.247:5002
上海乐游频道,http://223.167.230.235:4022/rtp/239.45.3.135:5140#http://111.162.204.74:8686/rtp/225.1.1.145:5002
上海动漫秀场,http://111.162.204.74:8686/rtp/225.1.1.134:5002#http://223.167.230.235:4022/rtp/239.45.3.134:5140
上海教育,http://223.167.230.235:4022/rtp/239.45.0.13:5140
上海欢笑剧场4K,http://223.167.230.235:4022/rtp/239.45.3.196:5140
上海法治天地,http://111.162.204.74:8686/rtp/225.1.1.237:5002
上海游戏风云,http://111.162.204.74:8686/rtp/225.1.1.135:5002
上海生活时尚,http://111.162.204.74:8686/rtp/225.1.1.143:5002#http://223.167.230.235:4022/rtp/239.45.3.132:5140
上海纪实人文,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226571/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226571/1.m3u8
上海都市剧场,http://223.167.230.235:4022/rtp/239.45.3.136:5140#http://111.162.204.74:8686/rtp/225.1.1.146:5002
上海金色学堂,http://111.162.204.74:8686/rtp/225.1.1.236:5002
哈哈炫动,http://223.167.230.235:4022/rtp/239.45.1.55:5140#http://111.162.204.74:8686/rtp/225.1.1.62:5002
新闻综合,http://223.167.230.235:4022/rtp/239.45.3.209:5140
☘️重庆市,#genre#
重庆汽摩,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8#http://183.230.184.51:65500/tntv1.m3u8#http://111.162.204.74:8686/rtp/225.1.1.205:5002
垫江综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8?zzhongqd
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8?zzhongqd#http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8#http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
☘️福建省,#genre#
厦门卫视,http://sh.lnott.top:880/dx48.m3u8#http://stream.jinjiang.tv/1/sd/live.m3u8?zfud#http://112.6.239.227:8207/hls/17/index.m3u8#http://www.lnlee.top:65535/udp/239.81.0.212:4056
☘️广东省,#genre#
广东体育,https://mgev.188766.xyz/?migutoken=18a1b27914a403cbdc35fc6dbea57824&id=gd_gdty&type=sz
广东少儿,https://mgev.188766.xyz/?migutoken=64c819ac9373e91ddb4989d946121337&id=gd_gdse&type=sz
广东影视,https://mgev.188766.xyz/?migutoken=7a31532d3c0ff2d1e12737efcba37e43&id=gd_gdys&type=sz
广东新闻,https://mgev.188766.xyz/?migutoken=46d24f053ba9141d6d82635de01fdc9c&id=gd_gdxw&type=sz
广东珠江,https://mgev.188766.xyz/?migutoken=db69da0b93d125ca5d5d6ee3de8ea1ab&id=gd_gdzj&type=sz
广东民生,https://mgev.188766.xyz/?migutoken=ffd1e96d2479bdec93816714f5c4372d&id=gd_gdms&type=sz
岭南戏曲,https://mgev.188766.xyz/?migutoken=5ac9c3ac9837323026d2667f8d61d0d9&id=gd_lnxq&type=sz
现代教育,https://mgev.188766.xyz/?migutoken=16a1c3fa3cbfe42c772529f093981970&id=gd_xdjy&type=sz
☘️广西省,#genre#
广西影视,http://www.lnlee.top:65535/udp/239.81.0.250:4056
广西新闻,http://www.lnlee.top:65535/udp/239.81.0.248:4056
广西综艺,http://www.lnlee.top:65535/udp/239.81.0.214:4056
广西都市,http://www.lnlee.top:65535/udp/239.81.0.247:4056
☘️河南省,#genre#
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=f22b5a576e4abc8c3e6a480d05287408&wsTime=1763973916
☘️湖南省,#genre#
金鹰纪实,http://111.162.204.74:8686/rtp/225.1.1.124:5002#http://223.167.230.235:4022/rtp/239.45.1.45:5140#http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226572/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226572/1.m3u8
☘️江苏省,#genre#
苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8#https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
☘️内蒙古,#genre#
内蒙古经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
内蒙古少儿,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8
内蒙古文体娱乐,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8
内蒙古农牧,http://play1-qk.nmtv.cn:80/live/1686561299036179.m3u8
内蒙古蒙语文化,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8
☘️湖南省,#genre#
金鹰纪实,http://111.162.204.74:8686/rtp/225.1.1.124:5002#http://223.167.230.235:4022/rtp/239.45.1.45:5140#http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226572/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226572/1.m3u8
☘️上海市,#genre#
五星体育,http://223.167.230.235:4022/rtp/239.45.3.210:5140
东方影视,http://223.167.230.235:4022/rtp/239.45.3.237:5140
东方财经,http://223.167.230.235:4022/rtp/239.45.0.17:5140
法治天地,http://223.167.230.235:4022/rtp/239.45.1.46:5140
第一财经,http://223.167.230.235:4022/rtp/239.45.3.211:5140
上海东方财经,http://111.162.204.74:8686/rtp/225.1.1.247:5002
上海乐游频道,http://223.167.230.235:4022/rtp/239.45.3.135:5140#http://111.162.204.74:8686/rtp/225.1.1.145:5002
上海动漫秀场,http://111.162.204.74:8686/rtp/225.1.1.134:5002#http://223.167.230.235:4022/rtp/239.45.3.134:5140
上海教育,http://223.167.230.235:4022/rtp/239.45.0.13:5140
上海欢笑剧场4K,http://223.167.230.235:4022/rtp/239.45.3.196:5140
上海法治天地,http://111.162.204.74:8686/rtp/225.1.1.237:5002
上海游戏风云,http://111.162.204.74:8686/rtp/225.1.1.135:5002
上海生活时尚,http://111.162.204.74:8686/rtp/225.1.1.143:5002#http://223.167.230.235:4022/rtp/239.45.3.132:5140
上海纪实人文,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226571/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226571/1.m3u8
上海都市剧场,http://223.167.230.235:4022/rtp/239.45.3.136:5140#http://111.162.204.74:8686/rtp/225.1.1.146:5002
上海金色学堂,http://111.162.204.74:8686/rtp/225.1.1.236:5002
哈哈炫动,http://223.167.230.235:4022/rtp/239.45.1.55:5140#http://111.162.204.74:8686/rtp/225.1.1.62:5002
新闻综合,http://223.167.230.235:4022/rtp/239.45.3.209:5140
☘️山东省,#genre#
山东教育,http://www.lnlee.top:65535/udp/239.81.0.93:4056
☘️山西省,#genre#
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
☘️新疆,#genre#
新疆卫视,https://iptv.catvod.com/live.php?id=%E6%96%B0%E7%96%86%E5%8D%AB%E8%A7%86%E5%8F%B0#http://live.wjyanghu.com/live/CH1.m3u8#http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8#http://101.35.240.114:88/live.php?id=%E6%96%B0%E7%96%86%E5%8D%AB%E8%A7%86#http://223.167.230.235:4022/rtp/239.45.1.116:5140#http://111.162.204.74:8686/rtp/225.1.1.35:5002
☘️天津市,#genre#
天津卫视,http://111.162.204.74:8686/rtp/225.1.1.111:5002#http://gfr.x3322.net:9901/tsfile/live/1090_1.m3u8#http://112.27.235.94:8000/hls/42/index.m3u8#http://112.6.239.227:8207/hls/18/index.m3u8#http://www.lnlee.top:65535/udp/239.81.0.113:4056#http://223.167.230.235:4022/rtp/239.45.1.124:5140#http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226502/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226502/1.m3u8
☘️港·澳·台,#genre#
凤凰中文,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd#http://vallest.uk/livehttpplay?channel_id=30014#http://27.41.245.32:801/hls/205/index.m3u8#http://27.41.245.32:801/hls/205/index.m3u8#http://vallest.uk/livehttpplay?channel_id=20065#http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv#http://101.35.240.114:88/phenix.php?id=fhzw
凤凰资讯,http://vallest.uk/livehttpplay?channel_id=30015#http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv#http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv#http://vallest.uk/livehttpplay?channel_id=20066#http://101.35.240.114:88/phenix.php?id=fhzx
凤凰香港,http://bxtv.3a.ink/api.php?id=fhhk#http://vallest.uk/livehttpplay?channel_id=30016#http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB#http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB#http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv#http://101.35.240.114:88/phenix.php?id=fhhk#http://vallest.uk/livehttpplay?channel_id=20067#http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-6.ctv
亚洲卫视,https://fenghuang.tv12.xyz/173.m3u8
莲花卫视,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1#http://fenghuang.tv12.xyz/187.m3u8#https://fenghuang.tv12.xyz/187.m3u8#http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
TVB明珠台,http://r.jdshipin.com/GeWKr?id=mzt720#http://122.152.202.33/s/81a8a44f/index.m3u8?id=23
TVB无线新闻,https://smt.1678520.xyz/smt3.2.1.php?id=inews_twn#http://122.152.202.33/s/81a8a44f/index.m3u8?id=21
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-21.m3u8
民视新闻,https://stream1.freetv.fun/min-shi--xin-wen-1.m3u8
八大戏剧HD,https://stream1.freetv.fun/6b1701a07ea621155cdaa9ee604b6c6ebc763093fafaf493ce7a3c2e206be799.m3u8
翡翠台,https://stream1.freetv.fun/fei-cui-2.ctv#http://r.jdshipin.com/qClQf#http://r.jdshipin.com/GeWKr?id=fct406#http://r.jdshipin.com/GeWKr?id=fct720#http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv#http://122.152.202.33/s/81a8a44f/index.m3u8?id=53#http://101.35.240.114:88/live.php?id=%E7%BF%A1%E7%BF%A0%E5%8F%B0#https://stream1.freetv.fun/fei-cui-9.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
民视新闻,https://stream1.freetv.fun/min-shi--xin-wen-1.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8#https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8#https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8#http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8#http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u#http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8#http://61.216.67.119:1935/bltvhd/bltv1/playlist.m3u8
三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-21.m3u8
☘️地方影视,#genre#
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
其他,#genre#
7师傅,http://zzy789.xyz/douyu1.php?id=17732
CCTV16 4K,http://www.lnlee.top:65535/udp/239.81.0.144:4056
CCTV20241,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
CCTV5＋,http://www.lnlee.top:65535/udp/239.81.0.101:4056
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN纪录,http://111.162.204.74:8686/rtp/225.1.1.55:5002#https://english-livebkali.cgtn.com/live/doccgtn_0.m3u8
CGTN英语,http://111.162.204.74:8686/rtp/225.1.1.27:5002#https://english-livebkali.cgtn.com/live/encgtn_0.m3u8#http://223.167.230.235:4022/rtp/239.45.1.194:5140
CGTN西语,https://0472.org/hls/cgtnx.m3u8
CGTN阿语,https://0472.org/hls/cgtna.m3u8
CNA,https://stream1.freetv.fun/ya-zhou-xin-wen-1.m3u8#http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8#http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8#https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8#https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
NEWTV中国功夫,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226988/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226988/1.m3u8
NEWTV军事评论,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226985/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226985/1.m3u8
NEWTV军旅剧场,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226967/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226967/1.m3u8
